Data from HR4C25001_14-21-45-263.txt Node
Date: Mon Jun 15 14:21:45 CDT 2026
User: jam28248
Spectrometer: HR4C2500
Trigger mode: 4
Integration Time (sec): 7.500000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
629.66646	-20.26
629.6848	-20.26
629.70313	-20.26
629.72147	-47.61
629.7398	-36.36
629.75812	0.74
629.77645	0.79
629.79477	7.79
629.81309	-3.51
629.83141	-9.01
629.84972	1.29
629.86803	1.69
629.88634	11.59
629.90465	-9.16
629.92295	-6.31
629.94126	-3.01
629.95956	3.29
629.97785	3.79
629.99615	0.49
630.01444	20.39
630.03273	12.24
630.05102	12.49
630.0693	7.44
630.08759	15.89
630.10587	7.39
630.12415	2.89
630.14242	6.24
630.16069	-7.36
630.17896	-1.86
630.19723	6.54
630.2155	22.04
630.23376	69.79
630.25202	28.79
630.27028	22.59
630.28854	14.94
630.30679	8.19
630.32504	5.04
630.34329	7.99
630.36153	14.14
630.37978	26.49
630.39802	14.34
630.41626	6.79
630.43449	-0.91
630.45273	5.99
630.47096	11.94
630.48919	9.59
630.50741	13.44
630.52564	7.59
630.54386	13.74
630.56208	21.94
630.58029	12.09
630.59851	6.99
630.61672	8.64
630.63493	17.34
630.65313	9.19
630.67134	9.09
630.68954	4.54
630.70774	12.04
630.72594	17.74
630.74413	4.69
630.76232	-2.06
630.78051	0.49
630.7987	7.29
630.81688	15.29
630.83507	25.79
630.85325	15.44
630.87142	5.49
630.8896	7.49
630.90777	1.19
630.92594	-4.61
630.94411	14.99
630.96227	26.29
630.98043	40.19
630.99859	12.54
631.01675	7.29
631.03491	0.99
631.05306	0.89
631.07121	12.04
631.08936	9.89
631.1075	0.09
631.12564	8.34
631.14379	11.49
631.16192	18.64
631.18006	13.39
631.19819	10.99
631.21632	8.39
631.23445	-6.16
631.25258	3.79
631.2707	10.74
631.28882	11.79
631.30694	11.74
631.32505	5.69
631.34317	12.34
631.36128	10.24
631.37939	13.94
631.39749	10.34
631.4156	9.59
631.4337	1.24
631.4518	4.79
631.46989	-7.91
631.48799	-0.16
631.50608	0.09
631.52417	-2.41
631.54225	5.49
631.56034	5.14
631.57842	9.34
631.5965	3.39
631.61457	-11.16
631.63265	-4.21
631.65072	6.44
631.66879	-3.96
631.68685	11.84
631.70492	21.69
631.72298	17.79
631.74104	6.29
631.7591	4.09
631.77715	6.54
631.7952	12.89
631.81325	17.09
631.8313	2.99
631.84934	17.74
631.86739	18.44
631.88543	8.49
631.90346	11.49
631.9215	2.44
631.93953	10.19
631.95756	6.59
631.97559	8.94
631.99361	0.24
632.01163	-2.66
632.02965	10.29
632.04767	18.59
632.06569	16.74
632.0837	9.64
632.10171	3.04
632.11972	-2.66
632.13772	7.89
632.15573	17.59
632.17373	1.29
632.19172	-3.21
632.20972	2.09
632.22771	-1.91
632.2457	3.54
632.26369	7.29
632.28168	14.79
632.29966	3.44
632.31764	9.74
632.33562	7.59
632.35359	8.89
632.37157	10.04
632.38954	9.34
632.40751	1.59
632.42547	-4.81
632.44344	15.34
632.4614	11.84
632.47936	4.14
632.49731	4.14
632.51527	4.44
632.53322	11.69
632.55117	6.54
632.56911	4.59
632.58706	2.29
632.605	4.44
632.62294	7.79
632.64087	11.39
632.65881	-7.66
632.67674	4.79
632.69467	0.84
632.7126	2.94
632.73052	13.94
632.74844	7.99
632.76636	10.59
632.78428	15.94
632.80219	22.59
632.8201	28.69
632.83801	7.29
632.85592	5.99
632.87383	18.59
632.89173	6.54
632.90963	1.24
632.92753	9.19
632.94542	12.69
632.96331	13.29
632.9812	9.94
632.99909	6.54
633.01697	1.34
633.03486	6.64
633.05274	0.79
633.07061	6.84
633.08849	4.09
633.10636	10.24
633.12423	16.89
633.1421	10.29
633.15997	20.24
633.17783	8.94
633.19569	13.94
633.21355	18.19
633.2314	19.99
633.24926	-0.21
633.26711	-0.41
633.28495	8.74
633.3028	-1.11
633.32064	3.79
633.33848	11.09
633.35632	19.84
633.37416	16.99
633.39199	6.79
633.40982	-0.71
633.42765	6.14
633.44548	6.79
633.4633	-3.76
633.48112	-4.31
633.49894	-7.16
633.51676	2.74
633.53457	2.89
633.55238	8.44
633.57019	-0.66
633.588	-5.36
633.6058	-4.16
633.6236	6.64
633.6414	8.34
633.6592	2.54
633.67699	-5.66
633.69478	0.29
633.71257	15.39
633.73036	13.24
633.74815	-2.01
633.76593	1.19
633.78371	6.54
633.80148	6.89
633.81926	1.54
633.83703	0.39
633.8548	-11.96
633.87257	-9.41
633.89033	0.29
633.90809	9.14
633.92585	5.54
633.94361	1.24
633.96137	1.34
633.97912	12.14
633.99687	-8.46
634.01462	5.54
634.03236	19.34
634.0501	19.24
634.06784	-1.51
634.08558	13.84
634.10332	12.69
634.12105	4.29
634.13878	16.14
634.15651	15.69
634.17423	8.89
634.19196	3.69
634.20968	3.24
634.22739	11.54
634.24511	15.04
634.26282	13.69
634.28053	21.14
634.29824	14.09
634.31595	11.29
634.33365	7.94
634.35135	-4.01
634.36905	-6.96
634.38675	8.39
634.40444	8.64
634.42213	2.04
634.43982	3.24
634.4575	-0.91
634.47519	17.44
634.49287	25.49
634.51055	1.29
634.52822	2.74
634.5459	2.19
634.56357	-1.11
634.58124	-11.86
634.59891	4.89
634.61657	7.84
634.63423	13.84
634.65189	14.89
634.66955	3.14
634.6872	12.74
634.70485	6.19
634.7225	2.74
634.74015	10.99
634.75779	5.39
634.77544	5.54
634.79307	-0.66
634.81071	15.39
634.82835	8.49
634.84598	-0.06
634.86361	-0.26
634.88123	12.74
634.89886	7.94
634.91648	2.59
634.9341	4.29
634.95172	14.69
634.96933	9.49
634.98695	15.49
635.00456	4.79
635.02216	11.29
635.03977	14.09
635.05737	5.84
635.07497	1.54
635.09257	8.19
635.11016	10.89
635.12776	9.39
635.14535	1.69
635.16294	13.29
635.18052	6.74
635.1981	7.14
635.21569	7.09
635.23326	5.69
635.25084	10.19
635.26841	1.99
635.28598	5.04
635.30355	0.79
635.32112	-4.06
635.33868	-9.31
635.35624	-6.01
635.3738	2.49
635.39136	-0.86
635.40891	-0.71
635.42646	5.79
635.44401	6.84
635.46155	-1.36
635.4791	3.44
635.49664	8.44
635.51418	18.84
635.53171	7.64
635.54925	4.99
635.56678	0.29
635.58431	7.24
635.60184	19.34
635.61936	18.64
635.63688	0.79
635.6544	7.89
635.67192	0.99
635.68943	5.14
635.70694	3.74
635.72445	6.19
635.74196	-4.71
635.75946	-2.76
635.77697	-0.71
635.79447	1.99
635.81196	12.44
635.82946	0.64
635.84695	-7.01
635.86444	8.39
635.88193	7.29
635.89941	11.99
635.91689	4.89
635.93437	-0.71
635.95185	1.44
635.96933	-1.16
635.9868	12.44
636.00427	32.94
636.02174	9.74
636.0392	0.19
636.05666	17.84
636.07412	5.44
636.09158	1.09
636.10904	2.49
636.12649	9.89
636.14394	4.99
636.16139	18.59
636.17883	4.44
636.19628	-0.91
636.21372	-3.41
636.23116	3.09
636.24859	-1.61
636.26602	2.99
636.28345	11.69
636.30088	6.74
636.31831	4.99
636.33573	2.74
636.35315	7.19
636.37057	10.04
636.38799	2.44
636.4054	10.44
636.42281	12.29
636.44022	5.89
636.45763	-3.81
636.47503	-9.36
636.49243	-7.16
636.50983	-8.06
