Data from HR4C25001_14-22-03-715.txt Node
Date: Mon Jun 15 14:22:03 CDT 2026
User: jam28248
Spectrometer: HR4C2500
Trigger mode: 4
Integration Time (sec): 7.500000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
629.66646	-22.46
629.6848	-22.46
629.70313	-22.46
629.72147	-49.46
629.7398	-37.11
629.75812	-0.71
629.77645	0.24
629.79477	6.74
629.81309	-0.86
629.83141	-6.56
629.84972	5.24
629.86803	3.69
629.88634	9.64
629.90465	-11.46
629.92295	-9.56
629.94126	-2.76
629.95956	3.24
629.97785	3.09
629.99615	-1.76
630.01444	17.04
630.03273	14.09
630.05102	13.79
630.0693	5.44
630.08759	12.74
630.10587	2.94
630.12415	2.99
630.14242	6.49
630.16069	-9.86
630.17896	3.19
630.19723	11.24
630.2155	20.89
630.23376	65.94
630.25202	27.14
630.27028	22.14
630.28854	13.04
630.30679	4.29
630.32504	5.09
630.34329	8.94
630.36153	9.19
630.37978	22.89
630.39802	11.94
630.41626	3.69
630.43449	-1.96
630.45273	0.59
630.47096	10.39
630.48919	5.14
630.50741	13.04
630.52564	5.64
630.54386	12.69
630.56208	23.39
630.58029	7.59
630.59851	6.34
630.61672	7.54
630.63493	14.54
630.65313	10.54
630.67134	9.94
630.68954	3.84
630.70774	13.34
630.72594	16.49
630.74413	3.44
630.76232	-3.66
630.78051	-1.56
630.7987	3.54
630.81688	6.19
630.83507	14.34
630.85325	12.74
630.87142	6.14
630.8896	12.54
630.90777	1.39
630.92594	-6.91
630.94411	19.49
630.96227	26.79
630.98043	39.19
630.99859	12.34
631.01675	7.99
631.03491	0.59
631.05306	-3.21
631.07121	10.04
631.08936	11.54
631.1075	-2.71
631.12564	7.99
631.14379	10.39
631.16192	14.69
631.18006	11.69
631.19819	10.74
631.21632	8.24
631.23445	-2.51
631.25258	4.09
631.2707	8.94
631.28882	8.24
631.30694	14.24
631.32505	3.99
631.34317	10.79
631.36128	4.49
631.37939	13.19
631.39749	5.34
631.4156	5.64
631.4337	0.64
631.4518	7.04
631.46989	-4.26
631.48799	0.99
631.50608	1.74
631.52417	-5.71
631.54225	6.69
631.56034	5.54
631.57842	7.79
631.5965	2.64
631.61457	-10.31
631.63265	-2.61
631.65072	4.54
631.66879	0.24
631.68685	13.34
631.70492	23.74
631.72298	18.79
631.74104	3.99
631.7591	0.94
631.77715	4.24
631.7952	12.79
631.81325	16.94
631.8313	1.69
631.84934	14.29
631.86739	17.09
631.88543	6.19
631.90346	9.99
631.9215	0.74
631.93953	6.94
631.95756	2.64
631.97559	9.49
631.99361	-2.71
632.01163	-5.36
