Data from HR4C25001_14-15-10-412.txt Node
Date: Mon Jun 15 14:15:10 CDT 2026
User: jam28248
Spectrometer: HR4C2500
Trigger mode: 4
Integration Time (sec): 7.500000E-2
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
629.66646	-18.52
629.6848	-18.52
629.70313	-18.52
629.72147	-49.07
629.7398	-34.97
629.75812	-0.92
629.77645	1.48
629.79477	8.13
629.81309	-0.37
629.83141	-5.87
629.84972	2.33
629.86803	1.33
629.88634	12.93
629.90465	-6.12
629.92295	-7.37
629.94126	-6.52
629.95956	0.23
629.97785	0.73
629.99615	0.73
630.01444	16.73
630.03273	14.28
630.05102	14.93
630.0693	5.33
630.08759	13.03
630.10587	1.68
630.12415	-0.72
630.14242	6.78
630.16069	-5.67
630.17896	1.58
630.19723	5.33
630.2155	20.68
630.23376	64.28
630.25202	23.33
630.27028	20.98
630.28854	16.38
630.30679	2.63
630.32504	1.48
630.34329	7.88
630.36153	10.48
630.37978	21.53
630.39802	8.18
630.41626	3.43
630.43449	-1.17
630.45273	3.68
630.47096	10.33
630.48919	5.78
630.50741	13.53
630.52564	5.73
630.54386	13.43
630.56208	24.83
630.58029	8.58
630.59851	3.93
630.61672	4.28
630.63493	16.18
630.65313	9.58
630.67134	7.13
630.68954	2.98
630.70774	12.08
630.72594	18.63
630.74413	3.53
630.76232	-4.57
630.78051	-0.82
630.7987	7.88
630.81688	15.28
630.83507	22.43
630.85325	12.38
630.87142	4.63
630.8896	6.68
630.90777	1.93
630.92594	-4.67
630.94411	15.58
630.96227	22.88
630.98043	34.43
630.99859	14.78
631.01675	9.38
631.03491	1.38
631.05306	-4.07
631.07121	6.93
631.08936	8.33
631.1075	1.58
631.12564	9.43
631.14379	9.68
631.16192	16.68
631.18006	13.03
631.19819	12.53
631.21632	6.28
631.23445	-2.62
631.25258	0.83
631.2707	8.98
631.28882	9.68
631.30694	9.48
631.32505	6.88
631.34317	11.98
631.36128	8.48
631.37939	14.08
631.39749	6.48
631.4156	2.13
631.4337	-3.32
631.4518	6.28
631.46989	-2.97
631.48799	-1.77
631.50608	2.48
631.52417	-1.72
631.54225	4.53
631.56034	4.28
631.57842	5.28
631.5965	1.73
631.61457	-10.87
631.63265	-1.22
631.65072	4.18
631.66879	-3.42
631.68685	13.68
631.70492	23.93
631.72298	13.68
631.74104	0.18
631.7591	1.03
631.77715	3.48
631.7952	11.33
631.81325	14.08
631.8313	0.13
631.84934	15.48
631.86739	20.33
631.88543	7.18
631.90346	8.33
631.9215	-2.87
631.93953	4.78
631.95756	1.23
631.97559	9.38
631.99361	-1.22
632.01163	-2.97
632.02965	7.03
632.04767	13.63
632.06569	15.78
632.0837	6.98
632.10171	-0.22
632.11972	-6.42
632.13772	0.88
632.15573	15.23
632.17373	3.63
632.19172	-4.97
632.20972	-0.52
632.22771	-4.17
632.2457	1.98
632.26369	6.43
632.28168	11.28
632.29966	1.83
632.31764	7.23
632.33562	3.83
632.35359	8.73
632.37157	9.33
632.38954	8.08
632.40751	-0.62
632.42547	-8.67
632.44344	12.23
632.4614	9.08
632.47936	0.48
632.49731	-0.27
632.51527	3.78
632.53322	11.03
632.55117	9.28
632.56911	3.33
632.58706	-0.62
632.605	1.03
632.62294	5.13
632.64087	5.38
632.65881	-6.82
632.67674	3.88
632.69467	-1.22
632.7126	-1.72
632.73052	6.98
632.74844	7.23
632.76636	9.28
632.78428	12.88
632.80219	21.83
632.8201	25.98
632.83801	8.88
632.85592	5.03
632.87383	15.98
632.89173	6.18
632.90963	0.58
632.92753	3.23
632.94542	5.23
632.96331	9.43
632.9812	9.48
632.99909	7.18
633.01697	1.88
633.03486	8.43
633.05274	4.23
633.07061	8.83
633.08849	6.68
633.10636	8.58
633.12423	16.48
633.1421	9.68
633.15997	21.63
633.17783	8.73
633.19569	8.13
633.21355	12.78
633.2314	16.48
633.24926	-3.27
633.26711	1.68
633.28495	7.23
633.3028	-2.67
633.32064	3.08
633.33848	12.28
633.35632	20.08
633.37416	19.43
633.39199	7.28
633.40982	-3.97
633.42765	6.93
633.44548	3.03
633.4633	-4.87
633.48112	-1.97
633.49894	-5.62
633.51676	2.53
633.53457	1.13
633.55238	7.83
633.57019	2.03
633.588	-2.82
633.6058	-4.62
633.6236	6.88
633.6414	7.93
633.6592	-2.12
633.67699	-7.52
633.69478	1.48
633.71257	14.48
633.73036	17.28
633.74815	2.33
633.76593	-2.42
633.78371	2.83
633.80148	1.53
633.81926	0.68
633.83703	-1.97
633.8548	-16.97
633.87257	-15.82
633.89033	-5.07
633.90809	6.08
633.92585	4.73
